height,weight,label 
124,100,fat
154,73,fat
182,109,fat
167,130,fat
186,61,thin
192,51,thin
190,94,fat
200,98,normal
159,66,fat
142,68,fat
154,62,fat
194,48,thin
170,92,fat
135,107,fat
141,91,fat
140,56,fat
122,116,fat
126,94,fat
146,65,fat
123,104,fat
143,80,fat
183,74,normal
170,76,fat
137,57,fat
182,44,thin
195,96,fat
191,54,thin
180,117,fat
165,46,thin
199,63,thin
159,67,fat
136,65,fat
120,117,fat
181,54,thin
185,69,normal
135,112,fat
185,42,thin
165,77,fat
148,52,normal
157,38,thin
175,52,thin
158,53,normal
130,104,fat
123,88,fat
174,54,thin
144,48,normal
174,75,normal
197,119,fat
145,79,fat
168,117,fat
139,126,fat
196,36,thin
140,76,fat
176,69,normal
134,52,fat
129,60,fat
120,77,fat
166,42,thin
150,96,fat
161,71,fat
149,124,fat
178,116,fat
155,93,fat
138,38,normal
159,97,fat
159,121,fat
200,114,fat
133,104,fat
200,50,thin
171,83,fat
124,59,fat
155,91,fat
153,78,fat
124,99,fat
144,96,fat
175,68,normal
151,83,fat
169,87,fat
189,87,normal
166,77,fat
200,68,thin
146,90,fat
162,51,normal
154,128,fat
126,65,fat
135,75,fat
179,128,fat
123,110,fat
164,56,normal
146,99,fat
139,89,fat
152,97,fat
193,59,thin
192,38,thin
165,92,fat
155,78,fat
171,73,normal
161,130,fat
141,57,fat
188,118,fat
187,125,fat
143,59,fat
138,130,fat
180,60,normal
200,49,thin
159,58,normal
193,114,fat
191,77,normal
140,84,fat
163,42,thin
125,68,fat
139,99,fat
194,41,thin
200,127,fat
198,72,thin
162,76,fat
163,64,normal
149,69,fat
150,76,fat
184,47,thin
168,38,thin
182,70,normal
196,94,normal
196,48,thin
187,83,normal
136,123,fat
149,85,fat
172,64,normal
161,115,fat
146,79,fat
144,83,fat
130,44,fat
148,90,fat
147,38,thin
200,88,normal
156,130,fat
151,99,fat
121,82,fat
189,121,fat
184,44,thin
142,101,fat
177,82,fat
140,106,fat
156,58,normal
125,111,fat
181,84,fat
186,111,fat
174,104,fat
153,68,fat
127,104,fat
173,100,fat
129,84,fat
196,92,normal
137,66,fat
190,68,normal
163,121,fat
135,98,fat
165,59,normal
198,46,thin
189,87,normal
188,118,fat
145,82,fat
130,112,fat
187,46,thin
148,127,fat
146,61,fat
151,48,normal
161,90,fat
191,79,normal
161,123,fat
135,69,fat
174,117,fat
187,80,normal
136,75,fat
165,50,thin
169,114,fat
188,85,normal
184,118,fat
186,109,fat
126,108,fat
165,53,normal
157,91,fat
157,73,fat
183,86,fat
157,85,fat
139,87,fat
139,74,fat
190,99,fat
153,81,fat
146,97,fat
199,51,thin
170,71,normal
198,112,fat
131,70,fat
140,46,normal
163,39,thin
140,36,thin
146,77,fat
166,112,fat
151,36,thin
178,103,fat
171,128,fat
154,114,fat
151,80,fat
135,62,fat
122,35,normal
174,52,thin
183,67,normal
191,55,thin
146,81,fat
146,98,fat
133,42,normal
140,107,fat
155,53,normal
129,96,fat
124,74,fat
169,95,fat
132,80,fat
196,109,fat
194,100,fat
179,72,normal
153,104,fat
153,88,fat
174,52,thin
123,100,fat
144,123,fat
163,53,normal
172,112,fat
136,45,normal
181,37,thin
143,103,fat
144,68,fat
175,86,fat
164,55,normal
158,68,fat
135,92,fat
133,115,fat
169,67,normal
179,80,normal
170,114,fat
125,123,fat
183,128,fat
170,69,normal
178,56,thin
142,105,fat
193,96,fat
131,98,fat
141,64,fat
178,84,fat
183,109,fat
190,113,fat
180,96,fat
180,125,fat
141,123,fat
132,56,fat
127,67,fat
197,46,thin
197,106,fat
184,66,normal
128,48,fat
186,89,fat
141,114,fat
156,113,fat
199,87,normal
133,37,normal
146,94,fat
161,56,normal
186,92,fat
129,108,fat
165,45,thin
173,86,fat
157,87,fat
200,55,thin
200,40,thin
185,126,fat
138,53,fat
147,79,fat
198,109,fat
169,128,fat
197,105,fat
161,36,thin
147,57,fat
176,77,normal
175,47,thin
146,52,normal
137,121,fat
134,104,fat
192,86,normal
126,123,fat
133,51,fat
197,123,fat
123,48,fat
145,77,fat
157,124,fat
124,112,fat
166,79,fat
165,95,fat
178,128,fat
157,52,normal
139,66,fat
173,43,thin
173,63,normal
140,108,fat
164,125,fat
147,105,fat
196,81,normal
180,54,thin
132,83,fat
140,67,fat
193,51,thin
173,47,thin
193,88,normal
131,50,fat
157,49,normal
145,38,thin
162,93,fat
125,112,fat
156,102,fat
123,69,fat
122,44,fat
159,109,fat
151,37,thin
170,78,fat
173,116,fat
134,118,fat
200,66,thin
171,121,fat
185,126,fat
190,83,normal
179,123,fat
181,98,fat
146,127,fat
128,36,normal
159,47,normal
152,92,fat
162,84,fat
175,45,thin
122,71,fat
196,71,thin
162,102,fat
176,51,thin
179,78,normal
128,47,fat
152,69,fat
124,130,fat
124,38,normal
136,45,normal
129,40,normal
142,106,fat
149,87,fat
145,117,fat
150,68,fat
174,51,thin
152,106,fat
125,107,fat
191,64,thin
137,123,fat
197,51,thin
155,84,fat
143,86,fat
164,66,normal
153,61,fat
160,101,fat
133,105,fat
127,35,normal
175,49,thin
157,60,normal
153,130,fat
181,117,fat
158,105,fat
133,91,fat
199,115,fat
138,119,fat
174,103,fat
126,83,fat
130,43,fat
168,112,fat
179,124,fat
200,78,normal
122,40,fat
183,44,thin
126,51,fat
158,48,normal
197,117,fat
185,56,thin
164,72,fat
159,37,thin
170,130,fat
191,116,fat
121,54,fat
154,97,fat
182,96,fat
147,37,thin
131,103,fat
180,75,normal
165,92,fat
173,114,fat
198,100,fat
157,84,fat
187,58,thin
190,99,fat
151,100,fat
184,65,normal
175,125,fat
193,101,fat
193,118,fat
129,49,fat
164,108,fat
167,114,fat
143,128,fat
149,35,thin
149,122,fat
164,103,fat
171,105,fat
198,106,fat
179,63,normal
158,75,fat
121,102,fat
154,35,thin
136,78,fat
168,122,fat
160,41,thin
199,75,normal
130,104,fat
121,123,fat
121,95,fat
186,65,normal
129,113,fat
174,123,fat
131,96,fat
132,122,fat
149,51,normal
161,86,fat
188,86,normal
192,63,thin
160,94,fat
121,72,fat
145,102,fat
131,107,fat
194,111,fat
141,116,fat
131,35,normal
197,74,normal
154,48,normal
126,96,fat
142,123,fat
162,104,fat
173,50,thin
195,80,normal
146,53,normal
133,124,fat
120,54,fat
178,112,fat
159,38,thin
160,118,fat
142,109,fat
197,91,normal
156,75,fat
123,44,fat
149,123,fat
140,116,fat
187,113,fat
144,88,fat
169,46,thin
168,77,fat
183,127,fat
140,37,normal
153,84,fat
168,91,fat
147,104,fat
153,83,fat
147,57,fat
131,46,fat
186,116,fat
126,109,fat
147,78,fat
126,86,fat
151,54,normal
146,77,fat
171,57,normal
169,65,normal
186,67,normal
174,72,normal
142,50,normal
193,112,fat
156,74,fat
120,89,fat
174,121,fat
133,128,fat
193,74,normal
134,127,fat
172,71,normal
123,89,fat
190,52,thin
137,51,fat
191,111,fat
181,86,fat
188,124,fat
174,70,normal
140,70,fat
160,47,thin
181,82,fat
151,113,fat
121,100,fat
148,92,fat
146,71,fat
164,74,fat
125,87,fat
163,60,normal
200,77,normal
127,120,fat
198,118,fat
198,61,thin
143,86,fat
174,91,fat
146,53,normal
183,67,normal
153,118,fat
198,93,normal
128,36,normal
125,108,fat
176,129,fat
129,129,fat
137,110,fat
192,49,thin
198,71,thin
166,120,fat
168,53,normal
172,66,normal
181,57,thin
183,64,normal
178,94,fat
142,46,normal
199,88,normal
183,126,fat
144,38,thin
177,38,thin
167,53,normal
139,50,fat
168,74,fat
192,58,thin
188,37,thin
156,69,fat
120,72,fat
198,37,thin
148,67,fat
165,108,fat
120,61,fat
160,36,thin
128,115,fat
166,57,normal
196,60,thin
168,129,fat
197,69,thin
128,124,fat
153,45,normal
200,79,normal
151,117,fat
191,82,normal
166,110,fat
194,42,thin
174,90,fat
157,127,fat
193,80,normal
140,51,fat
169,125,fat
179,96,fat
121,119,fat
182,48,thin
135,128,fat
166,70,fat
121,100,fat
142,54,fat
143,65,fat
160,88,fat
139,66,fat
149,102,fat
199,95,normal
126,102,fat
169,48,thin
200,120,fat
165,90,fat
174,41,thin
170,99,fat
199,45,thin
183,129,fat
175,56,thin
129,57,fat
160,100,fat
190,121,fat
140,111,fat
167,93,fat
128,74,fat
149,106,fat
171,70,normal
138,130,fat
190,106,fat
175,101,fat
168,95,fat
191,96,fat
158,105,fat
128,41,fat
187,105,fat
134,78,fat
186,124,fat
128,101,fat
148,115,fat
146,130,fat
190,43,thin
196,104,fat
126,116,fat
185,109,fat
178,112,fat
142,41,normal
145,55,fat
155,72,fat
189,49,thin
178,102,fat
127,105,fat
167,128,fat
141,113,fat
171,65,normal
171,90,fat
191,107,fat
151,108,fat
166,42,thin
196,122,fat
181,117,fat
153,64,fat
135,64,fat
126,124,fat
161,79,fat
155,41,thin
155,44,thin
126,41,fat
199,73,thin
189,53,thin
142,129,fat
194,49,thin
177,113,fat
120,59,fat
139,57,fat
135,53,fat
139,114,fat
132,60,fat
137,59,fat
139,128,fat
141,99,fat
134,85,fat
186,76,normal
121,81,fat
137,126,fat
123,111,fat
152,44,normal
176,102,fat
153,91,fat
192,86,normal
180,82,fat
141,99,fat
182,130,fat
137,67,fat
176,90,fat
165,116,fat
135,97,fat
124,47,fat
167,98,fat
141,76,fat
167,63,normal
194,78,normal
129,97,fat
165,38,thin
167,37,thin
166,65,normal
187,121,fat
147,95,fat
164,86,fat
170,115,fat
141,70,fat
196,117,fat
147,66,fat
181,51,thin
185,58,thin
157,54,normal
195,125,fat
121,90,fat
131,66,fat
167,119,fat
185,92,fat
195,45,thin
177,51,thin
193,66,thin
152,122,fat
167,79,fat
174,62,normal
187,80,normal
160,115,fat
134,91,fat
123,76,fat
141,66,fat
175,55,thin
194,67,thin
195,125,fat
147,52,normal
197,99,fat
128,101,fat
142,38,normal
196,88,normal
124,68,fat
196,62,thin
184,118,fat
182,117,fat
177,65,normal
179,90,fat
179,38,thin
148,129,fat
148,97,fat
188,113,fat
159,104,fat
134,60,fat
129,93,fat
156,86,fat
158,126,fat
198,115,fat
189,94,fat
152,89,fat
191,91,normal
188,89,fat
196,118,fat
138,48,fat
132,115,fat
200,73,thin
141,83,fat
161,85,fat
143,93,fat
120,72,fat
168,110,fat
151,44,normal
186,55,thin
164,70,fat
171,57,normal
147,98,fat
163,113,fat
149,62,fat
156,84,fat
146,82,fat
181,93,fat
161,93,fat
171,84,fat
199,46,thin
162,36,thin
180,51,thin
174,83,fat
165,54,normal
185,116,fat
147,69,fat
124,71,fat
172,54,thin
161,47,thin
196,77,normal
146,105,fat
182,39,thin
125,48,fat
121,71,fat
129,107,fat
167,99,fat
143,99,fat
178,60,normal
197,66,thin
179,109,fat
124,46,fat
136,68,fat
193,101,fat
146,68,fat
144,62,fat
148,61,fat
155,113,fat
195,92,normal
165,116,fat
126,71,fat
165,119,fat
175,73,normal
139,45,normal
185,105,fat
183,54,thin
170,40,thin
153,117,fat
177,66,normal
130,51,fat
132,38,normal
128,40,normal
185,115,fat
145,36,thin
177,116,fat
184,116,fat
168,41,thin
175,116,fat
129,74,fat
185,42,thin
140,48,normal
188,109,fat
150,79,fat
154,62,fat
146,105,fat
187,86,normal
160,118,fat
181,125,fat
166,77,fat
160,123,fat
163,82,fat
160,57,normal
151,76,fat
200,119,fat
155,126,fat
173,69,normal
183,117,fat
144,127,fat
176,67,normal
158,71,fat
160,82,fat
132,122,fat
191,82,normal
179,114,fat
143,95,fat
149,48,normal
182,104,fat
160,47,thin
138,51,fat
164,64,normal
179,99,fat
175,56,thin
147,36,thin
133,85,fat
168,81,fat
153,71,fat
200,66,thin
179,119,fat
155,111,fat
140,39,normal
187,77,normal
121,70,fat
131,76,fat
128,52,fat
182,125,fat
193,130,fat
153,120,fat
155,109,fat
150,55,normal
123,102,fat
167,103,fat
135,98,fat
166,39,thin
165,54,normal
165,71,fat
198,83,normal
171,88,fat
196,53,thin
147,36,thin
148,97,fat
186,71,normal
137,127,fat
144,36,thin
129,48,fat
155,89,fat
147,67,fat
150,57,fat
166,43,thin
152,61,fat
152,106,fat
161,41,thin
174,39,thin
130,92,fat
120,72,fat
146,99,fat
145,72,fat
174,41,thin
149,125,fat
168,87,fat
143,90,fat
146,44,normal
167,119,fat
126,80,fat
146,79,fat
164,78,fat
158,68,fat
156,77,fat
179,59,thin
170,125,fat
123,87,fat
126,49,fat
138,59,fat
133,113,fat
170,104,fat
167,70,fat
163,89,fat
135,123,fat
199,56,thin
141,64,fat
121,65,fat
130,46,fat
193,45,thin
199,77,normal
194,45,thin
165,121,fat
137,55,fat
176,79,fat
137,103,fat
186,80,normal
161,97,fat
197,58,thin
181,126,fat
138,108,fat
186,50,thin
195,84,normal
164,99,fat
129,94,fat
196,127,fat
172,51,thin
150,51,normal
183,92,fat
186,112,fat
131,64,fat
157,82,fat
167,51,thin
175,130,fat
188,106,fat
184,65,normal
174,109,fat
132,47,fat
181,103,fat
186,109,fat
189,74,normal
155,74,fat
198,74,normal
161,55,normal
174,49,thin
195,71,normal
162,130,fat
170,41,thin
185,77,normal
198,100,fat
122,108,fat
173,97,fat
184,90,fat
160,53,normal
152,36,thin
136,41,normal
130,74,fat
150,104,fat
158,121,fat
147,50,normal
179,65,normal
165,129,fat
195,89,normal
155,56,normal
138,83,fat
193,55,thin
138,97,fat
182,99,fat
122,109,fat
170,112,fat
162,108,fat
167,40,thin
156,47,normal
196,83,normal
162,104,fat
134,55,fat
125,84,fat
142,96,fat
147,117,fat
175,122,fat
171,124,fat
159,104,fat
197,82,normal
166,58,normal
123,87,fat
135,124,fat
174,96,fat
189,123,fat
171,67,normal
165,110,fat
150,78,fat
162,58,normal
191,81,normal
171,76,fat
171,57,normal
128,130,fat
137,81,fat
195,46,thin
141,80,fat
198,45,thin
120,57,fat
143,82,fat
176,109,fat
137,46,normal
173,95,fat
200,99,normal
149,73,fat
142,63,fat
166,76,fat
149,99,fat
133,49,fat
171,52,thin
120,76,fat
196,84,normal
134,51,fat
126,58,fat
129,116,fat
139,41,normal
193,105,fat
151,52,normal
190,49,thin
168,48,thin
128,126,fat
155,44,thin
138,43,normal
186,85,normal
138,65,fat
123,65,fat
158,113,fat
152,54,normal
163,72,fat
133,59,fat
159,40,thin
145,88,fat
146,40,normal
146,57,fat
153,101,fat
133,36,normal
161,107,fat
146,117,fat
193,83,normal
133,115,fat
127,68,fat
125,127,fat
154,52,normal
138,44,normal
126,119,fat
193,54,thin
130,92,fat
182,88,fat
181,100,fat
172,64,normal
185,62,thin
180,90,fat
172,125,fat
122,37,normal
167,76,fat
123,111,fat
189,40,thin
169,88,fat
121,103,fat
189,77,normal
135,46,fat
197,81,normal
170,57,normal
200,53,thin
173,83,fat
130,51,fat
123,97,fat
158,70,fat
149,127,fat
123,44,fat
151,93,fat
159,43,thin
129,113,fat
122,98,fat
176,59,normal
151,89,fat
178,114,fat
130,124,fat
138,80,fat
192,125,fat
121,83,fat
129,74,fat
165,60,normal
159,95,fat
191,118,fat
174,42,thin
130,55,fat
127,85,fat
145,104,fat
123,83,fat
169,79,fat
171,105,fat
198,98,normal
177,54,thin
193,120,fat
191,128,fat
197,125,fat
161,106,fat
185,129,fat
155,80,fat
130,101,fat
178,90,fat
175,44,thin
187,57,thin
140,47,normal
149,93,fat
167,121,fat
121,128,fat
129,71,fat
158,88,fat
127,90,fat
143,123,fat
170,62,normal
144,111,fat
126,79,fat
166,88,fat
193,54,thin
135,122,fat
133,90,fat
123,127,fat
144,64,fat
195,62,thin
160,118,fat
122,68,fat
168,71,fat
137,62,fat
120,127,fat
148,55,fat
121,72,fat
166,114,fat
125,108,fat
158,92,fat
139,74,fat
183,82,normal
162,116,fat
168,127,fat
136,79,fat
194,122,fat
129,123,fat
167,116,fat
173,64,normal
171,97,fat
173,51,thin
164,92,fat
154,43,thin
154,58,normal
158,109,fat
134,66,fat
159,96,fat
176,77,normal
142,94,fat
142,116,fat
156,42,thin
157,120,fat
178,62,normal
197,40,thin
171,102,fat
171,105,fat
191,65,thin
120,69,fat
175,70,normal
176,105,fat
182,71,normal
127,60,fat
129,98,fat
160,102,fat
139,77,fat
196,82,normal
140,56,fat
156,55,normal
130,110,fat
157,58,normal
183,94,fat
182,91,fat
144,120,fat
173,50,thin
152,117,fat
121,128,fat
160,59,normal
146,118,fat
136,119,fat
120,40,fat
143,53,fat
171,80,fat
175,45,thin
137,41,normal
192,36,thin
163,100,fat
131,85,fat
160,58,normal
173,61,normal
121,81,fat
200,120,fat
125,129,fat
190,72,normal
122,44,fat
190,127,fat
166,85,fat
161,35,thin
183,62,normal
124,124,fat
197,105,fat
169,40,thin
134,62,fat
160,41,thin
183,37,thin
157,127,fat
144,108,fat
138,46,normal
133,128,fat
166,66,normal
135,102,fat
141,113,fat
154,89,fat
127,90,fat
172,91,fat
120,125,fat
187,76,normal
186,111,fat
127,69,fat
178,74,normal
145,37,thin
143,123,fat
127,128,fat
166,95,fat
181,123,fat
196,89,normal
193,107,fat
200,52,thin
157,114,fat
141,59,fat
161,58,normal
166,86,fat
120,102,fat
186,46,thin
200,86,normal
168,62,normal
167,89,fat
153,80,fat
133,128,fat
148,65,fat
149,84,fat
200,124,fat
133,48,fat
151,95,fat
143,64,fat
144,90,fat
120,75,fat
187,52,thin
192,99,fat
183,44,thin
169,76,fat
176,54,thin
150,44,normal
175,49,thin
188,124,fat
185,53,thin
163,117,fat
121,122,fat
197,119,fat
181,53,thin
150,64,fat
157,100,fat
155,83,fat
150,98,fat
127,115,fat
167,129,fat
120,104,fat
128,81,fat
121,105,fat
127,71,fat
158,130,fat
127,122,fat
198,67,thin
187,118,fat
124,48,fat
200,93,normal
199,86,normal
175,95,fat
163,121,fat
139,73,fat
153,82,fat
129,65,fat
189,129,fat
136,126,fat
142,87,fat
139,50,fat
120,67,fat
192,106,fat
171,123,fat
169,59,normal
197,36,thin
179,102,fat
193,90,normal
163,39,thin
134,97,fat
120,40,fat
184,108,fat
194,91,normal
193,109,fat
160,43,thin
174,35,thin
122,106,fat
132,39,normal
191,60,thin
198,37,thin
194,41,thin
149,81,fat
139,125,fat
140,103,fat
172,36,thin
185,101,fat
161,104,fat
176,45,thin
125,116,fat
149,60,fat
128,36,normal
158,84,fat
169,57,normal
196,129,fat
157,46,normal
180,66,normal
132,63,fat
156,45,thin
171,67,normal
150,124,fat
132,58,fat
190,39,thin
135,52,fat
179,119,fat
129,100,fat
162,42,thin
178,57,thin
120,52,fat
133,67,fat
135,111,fat
160,118,fat
156,116,fat
153,40,thin
128,58,fat
166,41,thin
136,118,fat
188,36,thin
142,96,fat
171,126,fat
154,49,normal
144,114,fat
149,35,thin
153,125,fat
162,38,thin
165,130,fat
149,66,fat
129,125,fat
191,51,thin
137,90,fat
139,76,fat
196,38,thin
191,97,fat
162,123,fat
136,79,fat
184,74,normal
171,66,normal
187,120,fat
140,121,fat
158,44,thin
143,122,fat
135,88,fat
168,40,thin
126,102,fat
153,125,fat
177,104,fat
176,87,fat
176,97,fat
154,47,normal
151,85,fat
183,40,thin
139,101,fat
175,75,normal
193,49,thin
140,62,fat
149,71,fat
158,56,normal
159,55,normal
173,60,normal
168,75,fat
152,120,fat
123,95,fat
194,74,normal
165,97,fat
163,69,fat
186,122,fat
135,81,fat
129,46,fat
200,113,fat
191,102,fat
200,62,thin
137,125,fat
122,120,fat
138,73,fat
140,72,fat
149,74,fat
188,35,thin
193,113,fat
131,115,fat
167,112,fat
150,90,fat
131,85,fat
193,49,thin
164,39,thin
133,83,fat
122,121,fat
167,114,fat
164,43,thin
136,78,fat
156,109,fat
131,81,fat
157,111,fat
155,126,fat
175,114,fat
169,126,fat
167,104,fat
125,63,fat
151,106,fat
175,72,normal
177,122,fat
166,130,fat
193,60,thin
163,120,fat
140,63,fat
146,64,fat
144,124,fat
144,37,thin
146,104,fat
135,45,normal
182,63,normal
130,36,normal
156,41,thin
152,102,fat
121,85,fat
184,97,fat
164,100,fat
161,59,normal
164,76,fat
128,35,normal
144,78,fat
174,129,fat
166,44,thin
137,61,fat
126,102,fat
137,77,fat
170,82,fat
179,62,normal
192,79,normal
124,102,fat
156,63,fat
155,59,normal
166,106,fat
154,68,fat
195,36,thin
196,46,thin
152,99,fat
196,99,fat
134,37,normal
145,106,fat
135,39,normal
152,68,fat
184,125,fat
180,103,fat
186,52,thin
185,118,fat
148,75,fat
180,120,fat
146,64,fat
191,120,fat
170,63,normal
161,68,fat
152,38,thin
